id,sector,firm_size,electricity_outage,has_website,internet_disruptions,female_ownership,credit_applied,credit_approved,credit_received_full,import_raw_materials_pct,export_indirect_pct,export_direct_pct,region,export_total_pct
33797,Motor Vehicles & Transport Equip.,Large,No,Yes,No,No,Very severe obstacle,Very severe obstacle,Minor obstacle,0,0.0,0.0,Punjab,0.0
33798,Motor Vehicles & Transport Equip.,Small,No,Yes,Yes,No,Very severe obstacle,Major obstacle,Very severe obstacle,70,0.0,100.0,Punjab,100.0
33799,Motor Vehicles & Transport Equip.,Large,Yes,Yes,No,No,Major obstacle,Very severe obstacle,Don't know (spontaneous),0,0.0,0.0,Punjab,0.0
33803,Motor Vehicles & Transport Equip.,Large,Yes,No,No,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,30,0.0,50.0,Punjab,50.0
33804,Motor Vehicles & Transport Equip.,Small,Yes,No,No,No,Major obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33810,Motor Vehicles & Transport Equip.,Large,Yes,Yes,No,No,Major obstacle,Major obstacle,Very severe obstacle,0,50.0,0.0,Punjab,50.0
33814,Motor Vehicles & Transport Equip.,Large,No,Yes,No,No,Very severe obstacle,Moderate obstacle,Moderate obstacle,30,20.0,30.0,Punjab,50.0
33816,Motor Vehicles & Transport Equip.,Medium,No,Yes,Yes,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
33825,Motor Vehicles & Transport Equip.,Large,No,Yes,No,Yes,Very severe obstacle,No obstacle,No obstacle,30,0.0,0.0,Sindh,0.0
33826,Motor Vehicles & Transport Equip.,Medium,No,Yes,No,No,Major obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
33830,Motor Vehicles & Transport Equip.,Medium,Yes,Yes,No,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,40,0.0,40.0,Punjab,40.0
33840,Motor Vehicles & Transport Equip.,Large,Yes,Yes,Yes,No,Very severe obstacle,Moderate obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33844,Motor Vehicles & Transport Equip.,Medium,No,Yes,Yes,No,Very severe obstacle,Major obstacle,Major obstacle,70,0.0,0.0,Punjab,0.0
33845,Motor Vehicles & Transport Equip.,Large,Yes,Yes,No,No,Major obstacle,Major obstacle,Moderate obstacle,0,40.0,0.0,Punjab,40.0
33846,Motor Vehicles & Transport Equip.,Large,No,Yes,No,No,Very severe obstacle,Minor obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
33851,Motor Vehicles & Transport Equip.,Small,Yes,Yes,No,No,Major obstacle,Minor obstacle,Minor obstacle,0,0.0,0.0,Punjab,0.0
33861,Motor Vehicles & Transport Equip.,Medium,No,Yes,No,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33865,Motor Vehicles & Transport Equip.,Small,Yes,Yes,Yes,No,Moderate obstacle,Very severe obstacle,Major obstacle,0,40.0,0.0,Punjab,40.0
33868,Other Manufacturing,Small,No,Yes,No,No,Major obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33872,Other Manufacturing,Large,Yes,Yes,No,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Balochistan,0.0
33876,Other Manufacturing,Small,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,0,50.0,50.0,Punjab,100.0
33878,Other Manufacturing,Medium,No,Yes,No,No,Major obstacle,No obstacle,No obstacle,50,0.0,0.0,Sindh,0.0
33879,Other Manufacturing,Small,Yes,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33880,Other Manufacturing,Medium,Yes,Yes,No,No,Don't know (spontaneous),Don't know (spontaneous),Very severe obstacle,0,0.0,0.0,Punjab,0.0
33886,Other Manufacturing,Small,No,Yes,No,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,30,15.0,45.0,Punjab,60.0
33890,Other Manufacturing,Small,No,Yes,No,No,Major obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33918,Other Manufacturing,Small,Yes,No,The establishment does not have an internet connection,No,Major obstacle,Minor obstacle,Minor obstacle,30,0.0,0.0,Punjab,0.0
33921,Other Manufacturing,Small,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Major obstacle,Moderate obstacle,0,100.0,0.0,Punjab,100.0
33955,Other Manufacturing,Small,No,Yes,No,No,Very severe obstacle,Very severe obstacle,Major obstacle,0,35.0,65.0,Punjab,100.0
33970,Other Manufacturing,Small,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33973,Other Manufacturing,Small,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33987,Other Manufacturing,Small,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
33993,Other Manufacturing,Small,Yes,Yes,No,No,Minor obstacle,Minor obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
33996,Other Manufacturing,Small,No,Yes,No,No,Major obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34011,Other Manufacturing,Large,Yes,Yes,No,No,Very severe obstacle,Minor obstacle,Very severe obstacle,0,40.0,0.0,Punjab,40.0
34013,Other Manufacturing,Small,No,Yes,No,No,Very severe obstacle,Moderate obstacle,Very severe obstacle,0,50.0,50.0,Punjab,100.0
34016,Other Manufacturing,Small,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34020,Other Manufacturing,Small,No,Yes,Yes,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,0,0.0,70.0,Punjab,70.0
34021,Other Manufacturing,Small,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,Major obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34040,Other Manufacturing,Small,No,No,No,No,No obstacle,No obstacle,Moderate obstacle,0,0.0,0.0,Sindh,0.0
34061,Other Manufacturing,Small,Yes,No,The establishment does not have an internet connection,No,Major obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34068,Other Manufacturing,Small,Yes,No,No,No,Very severe obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
34070,Other Manufacturing,Small,Yes,Yes,No,No,Very severe obstacle,Major obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
34075,Other Manufacturing,Small,No,No,No,No,Major obstacle,Moderate obstacle,Minor obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34081,Other Manufacturing,Small,Yes,Yes,No,No,Major obstacle,Very severe obstacle,Minor obstacle,30,50.0,0.0,Punjab,50.0
34086,Other Manufacturing,Medium,Yes,Yes,No,No,Very severe obstacle,Minor obstacle,Moderate obstacle,0,40.0,0.0,Punjab,40.0
34100,Other Manufacturing,Small,No,Yes,No,No,Very severe obstacle,Minor obstacle,Very severe obstacle,0,40.0,60.0,Punjab,100.0
34102,Other Manufacturing,Small,No,No,The establishment does not have an internet connection,No,Major obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34105,Other Manufacturing,Small,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34109,Other Manufacturing,Medium,No,No,No,No,Moderate obstacle,Minor obstacle,Minor obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34111,Other Manufacturing,Large,No,Yes,Yes,No,Very severe obstacle,Major obstacle,Major obstacle,0,15.0,10.0,Islamabad,25.0
34117,Other Manufacturing,Large,No,Yes,No,Yes,Moderate obstacle,Minor obstacle,Minor obstacle,20,0.0,0.0,Balochistan,0.0
34122,Other Manufacturing,Medium,No,Yes,Yes,No,Major obstacle,Minor obstacle,No obstacle,50,0.0,0.0,Sindh,0.0
34124,Other Manufacturing,Small,Yes,Yes,No,No,Major obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34137,Other Manufacturing,Small,No,Yes,The establishment does not have an internet connection,No,Major obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Islamabad,0.0
34138,Other Manufacturing,Small,No,Yes,No,No,Very severe obstacle,Major obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
34141,Other Manufacturing,Small,Yes,No,No,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34142,Other Manufacturing,Medium,No,No,The establishment does not have an internet connection,No,Moderate obstacle,No obstacle,Moderate obstacle,0,0.0,0.0,Balochistan,0.0
34148,Other Manufacturing,Small,No,Yes,The establishment does not have an internet connection,No,Major obstacle,No obstacle,Minor obstacle,0,0.0,0.0,Islamabad,0.0
34152,Other Manufacturing,Large,No,Yes,No,No,Very severe obstacle,No obstacle,Very severe obstacle,0,0.0,0.0,Islamabad,0.0
34158,Other Manufacturing,Large,No,Yes,Yes,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,0,0.0,0.0,Islamabad,0.0
34171,Other Manufacturing,Large,No,Yes,Yes,No,Very severe obstacle,No obstacle,Minor obstacle,50,0.0,30.0,Islamabad,30.0
34174,Other Manufacturing,Small,No,No,No,No,Moderate obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34188,Other Manufacturing,Small,No,No,No,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Balochistan,0.0
34196,Other Manufacturing,Medium,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Very severe obstacle,Moderate obstacle,0,0.0,0.0,Islamabad,0.0
34198,Other Manufacturing,Small,No,Yes,No,No,No obstacle,No obstacle,No obstacle,30,0.0,0.0,Sindh,0.0
34200,Other Manufacturing,Small,Yes,Yes,No,No,Major obstacle,Moderate obstacle,Minor obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34210,Other Manufacturing,Small,No,Yes,No,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
34211,Other Manufacturing,Small,Yes,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Very severe obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
34219,Other Manufacturing,Small,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34222,Other Manufacturing,Medium,No,No,No,No,Very severe obstacle,No obstacle,No obstacle,0,0.0,0.0,Balochistan,0.0
34236,Other Manufacturing,Small,Yes,No,The establishment does not have an internet connection,No,Major obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34280,Other Manufacturing,Small,No,No,No,No,Major obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34283,Other Manufacturing,Large,No,Yes,No,No,Moderate obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34284,Other Manufacturing,Small,No,No,No,No,Minor obstacle,No obstacle,No obstacle,100,0.0,0.0,Sindh,0.0
34291,Other Manufacturing,Large,No,Yes,No,Yes,Moderate obstacle,No obstacle,No obstacle,100,0.0,0.0,Sindh,0.0
34292,Other Manufacturing,Small,No,Yes,No,No,Moderate obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Sindh,0.0
34309,Other Manufacturing,Medium,No,No,No,No,Moderate obstacle,No obstacle,Moderate obstacle,0,0.0,0.0,Balochistan,0.0
34328,Other Manufacturing,Medium,No,Yes,Yes,No,Very severe obstacle,No obstacle,Very severe obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34331,Other Manufacturing,Small,No,Yes,No,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
34334,Other Manufacturing,Small,No,No,No,No,Moderate obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34344,Other Manufacturing,Large,Yes,Yes,No,No,Very severe obstacle,No obstacle,No obstacle,50,0.0,0.0,Balochistan,0.0
34351,Other Manufacturing,Small,No,Yes,Yes,No,Very severe obstacle,Minor obstacle,Very severe obstacle,0,40.0,40.0,Punjab,80.0
34352,Other Manufacturing,Small,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Major obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
34357,Other Manufacturing,Large,No,No,No,No,Very severe obstacle,No obstacle,Very severe obstacle,0,0.0,0.0,Balochistan,0.0
34358,Other Manufacturing,Small,Yes,Yes,No,No,Don't know (spontaneous),Very severe obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
34361,Other Manufacturing,Large,No,Yes,No,Yes,No obstacle,No obstacle,No obstacle,90,0.0,85.0,Sindh,85.0
34365,Other Manufacturing,Large,No,Yes,Yes,No,Major obstacle,Does not apply,Moderate obstacle,20,0.0,0.0,Balochistan,0.0
34367,Other Manufacturing,Small,Yes,No,The establishment does not have an internet connection,No,Moderate obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34369,Other Manufacturing,Small,Yes,Yes,No,Yes,Moderate obstacle,Very severe obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
34370,Other Manufacturing,Small,No,Yes,The establishment does not have an internet connection,No,Very severe obstacle,Major obstacle,Major obstacle,0,0.0,0.0,Punjab,0.0
34374,Other Manufacturing,Small,No,No,The establishment does not have an internet connection,No,Very severe obstacle,Moderate obstacle,Minor obstacle,0,0.0,0.0,Punjab,0.0
34380,Other Manufacturing,Small,No,No,The establishment does not have an internet connection,No,Moderate obstacle,Minor obstacle,Minor obstacle,50,0.0,0.0,Balochistan,0.0
34381,Other Manufacturing,Small,Yes,Yes,No,No,Major obstacle,Moderate obstacle,Major obstacle,0,50.0,0.0,Punjab,50.0
34389,Other Manufacturing,Large,No,Yes,No,No,Moderate obstacle,Moderate obstacle,Moderate obstacle,0,0.0,0.0,Khyber-Pakhtunkhwa,0.0
34398,Other Manufacturing,Small,No,Yes,No,No,Moderate obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
34400,Other Manufacturing,Small,Yes,Yes,No,No,Very severe obstacle,Minor obstacle,Major obstacle,20,15.0,15.0,Punjab,30.0
34417,Other Manufacturing,Small,No,Yes,No,No,Major obstacle,Major obstacle,Major obstacle,40,0.0,80.0,Punjab,80.0
34418,Other Manufacturing,Small,Yes,Yes,Yes,No,Very severe obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Punjab,0.0
34431,Other Manufacturing,Large,No,Yes,No,No,Minor obstacle,Moderate obstacle,No obstacle,70,20.0,0.0,Balochistan,20.0
34469,Other Manufacturing,Small,No,Yes,No,No,Moderate obstacle,Major obstacle,Very severe obstacle,0,0.0,0.0,Punjab,0.0
34477,Other Manufacturing,Medium,Yes,Yes,No,No,Major obstacle,Moderate obstacle,Minor obstacle,0,35.0,0.0,Punjab,35.0
34490,Other Manufacturing,Medium,No,Yes,The establishment does not have an internet connection,No,Moderate obstacle,Minor obstacle,Major obstacle,0,0.0,0.0,Islamabad,0.0
34495,Other Manufacturing,Medium,No,Yes,No,No,Moderate obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
34501,Other Manufacturing,Small,Yes,No,Yes,No,Moderate obstacle,No obstacle,No obstacle,0,0.0,0.0,Balochistan,0.0
34510,Other Manufacturing,Large,No,Yes,No,No,Very severe obstacle,Minor obstacle,Major obstacle,0,30.0,50.0,Punjab,80.0
34542,Food,Large,Yes,No,No,No,Major obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Sindh,0.0
34655,Garments,Medium,No,No,No,No,Major obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Sindh,0.0
34657,Garments,Large,No,Yes,No,No,Major obstacle,No obstacle,No obstacle,50,0.0,95.0,Sindh,95.0
34664,Garments,Large,Yes,Yes,Yes,No,Very severe obstacle,No obstacle,No obstacle,50,0.0,70.0,Sindh,70.0
34669,Garments,Large,No,No,No,No,Minor obstacle,Minor obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
34686,Garments,Medium,No,No,No,No,Major obstacle,No obstacle,No obstacle,30,0.0,0.0,Sindh,0.0
34695,Garments,Large,No,No,No,Don't know (spontaneous),Very severe obstacle,No obstacle,No obstacle,40,0.0,100.0,Sindh,100.0
34716,Garments,Medium,No,No,No,No,Minor obstacle,Moderate obstacle,Moderate obstacle,40,0.0,100.0,Sindh,100.0
34730,Garments,Medium,No,No,No,No,Minor obstacle,Minor obstacle,Minor obstacle,0,0.0,0.0,Sindh,0.0
34772,Chemicals & Chemical Products,Small,No,No,No,No,Major obstacle,Moderate obstacle,Major obstacle,0,0.0,0.0,Balochistan,0.0
34792,Chemicals & Chemical Products,Medium,No,No,No,No,Major obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
34795,Chemicals & Chemical Products,Medium,No,Yes,No,No,Moderate obstacle,No obstacle,No obstacle,20,0.0,0.0,Sindh,0.0
34814,Chemicals & Chemical Products,Medium,No,Yes,No,No,Minor obstacle,Minor obstacle,No obstacle,0,0.0,75.0,Sindh,75.0
34824,Chemicals & Chemical Products,Medium,No,Yes,No,No,Major obstacle,Moderate obstacle,Moderate obstacle,20,0.0,0.0,Sindh,0.0
34853,Chemicals & Chemical Products,Medium,No,No,No,No,Major obstacle,Minor obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
34865,Chemicals & Chemical Products,Medium,No,No,No,No,Very severe obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
34926,Motor Vehicles & Transport Equip.,Large,No,Yes,Yes,No,Major obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
34933,Motor Vehicles & Transport Equip.,Medium,No,Yes,No,No,Moderate obstacle,No obstacle,No obstacle,50,0.0,0.0,Sindh,0.0
34935,Motor Vehicles & Transport Equip.,Small,No,No,The establishment does not have an internet connection,No,Very severe obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
34976,Motor Vehicles & Transport Equip.,Medium,No,Yes,No,No,Major obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
35000,Motor Vehicles & Transport Equip.,Large,No,No,No,No,Major obstacle,Minor obstacle,Moderate obstacle,0,0.0,0.0,Sindh,0.0
35017,Motor Vehicles & Transport Equip.,Medium,No,No,No,No,Moderate obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
35019,Motor Vehicles & Transport Equip.,Large,No,Yes,No,No,Major obstacle,No obstacle,No obstacle,70,0.0,60.0,Sindh,60.0
35022,Motor Vehicles & Transport Equip.,Medium,Yes,No,No,No,No obstacle,No obstacle,No obstacle,0,0.0,0.0,Sindh,0.0
